Y_column;Model;Hyperparameters;Accuracy_kfold;Precision_kfold;Recall_kfold;F1_kfold;ROC_AUC_kfold;Confusion Matrix (k-fold);Accuracy_ext;Precision_ext;Recall_ext;F1_ext;ROC_AUC_ext;Confusion Matrix (External);NOT in AD train;NOT in AD test
1;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150};0.75;0.7777777777777778;0.7;0.7368421052631577;0.75;"[[16  4]
 [ 6 14]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
2;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.7619047619047619;0.7894736842105263;0.7142857142857143;0.7500000000000001;0.761904761904762;"[[17  4]
 [ 6 15]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
3;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40};0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777778;0.7777777777777777;"[[14  4]
 [ 4 14]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
4;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.8157894736842105;0.875;0.7368421052631579;0.7999999999999999;0.8157894736842105;"[[17  2]
 [ 5 14]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.9;"[[1 0]
 [1 4]]";[];[]
5;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7894736842105263;0.8235294117647058;0.7368421052631579;0.7777777777777778;0.7894736842105263;"[[16  3]
 [ 5 14]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
6;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.5789473684210527;0.5789473684210527;0.5789473684210527;0.5789473684210527;0.5789473684210527;"[[11  8]
 [ 8 11]]";0.6666666666666666;1.0;0.6;0.7499999999999999;1.0;"[[1 0]
 [2 3]]";[];[]
7;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.825;0.8421052631578947;0.8;0.8205128205128205;0.825;"[[17  3]
 [ 4 16]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
8;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};0.8157894736842105;0.8;0.8421052631578947;0.8205128205128205;0.8157894736842104;"[[15  4]
 [ 3 16]]";0.6666666666666666;1.0;0.5;0.6666666666666666;0.75;"[[2 0]
 [2 2]]";[];[]
9;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.85;0.8888888888888888;0.8;0.8421052631578948;0.8500000000000001;"[[18  2]
 [ 4 16]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
10;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9523809523809523;1.0;0.9047619047619048;0.9500000000000001;0.9523809523809523;"[[21  0]
 [ 2 19]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.4;"[[0 1]
 [0 5]]";[];[]
11;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50};0.71875;0.7692307692307693;0.625;0.6896551724137931;0.71875;"[[13  3]
 [ 6 10]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
12;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.8;0.875;0.7;0.7777777777777777;0.8;"[[18  2]
 [ 6 14]]";0.5;0.75;0.6;0.6666666666666665;0.2;"[[0 1]
 [2 3]]";[];[]
13;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.825;0.8421052631578947;0.8;0.8205128205128205;0.825;"[[17  3]
 [ 4 16]]";0.6666666666666666;0.75;0.75;0.75;0.6875;"[[1 1]
 [1 3]]";[];[]
14;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150};0.65;0.65;0.65;0.65;0.65;"[[13  7]
 [ 7 13]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
15;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.75;0.7272727272727273;0.8;0.761904761904762;0.75;"[[14  6]
 [ 4 16]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.30000000000000004;"[[0 1]
 [0 5]]";[];[]
16;RF;{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50};0.5;0.5;0.5384615384615384;0.5185185185185186;0.5;"[[6 7]
 [6 7]]";0.6666666666666666;1.0;0.6;0.7499999999999999;1.0;"[[1 0]
 [2 3]]";[];[]
17;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150};0.625;0.6153846153846154;0.6666666666666666;0.64;0.6249999999999999;"[[7 5]
 [4 8]]";0.5;0.6;0.75;0.6666666666666665;0.5;"[[0 2]
 [1 3]]";[];[]
18;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 40};0.75;0.75;0.75;0.75;0.75;"[[9 3]
 [3 9]]";0.5;0.6;0.75;0.6666666666666665;0.5;"[[0 2]
 [1 3]]";[];[]
19;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8846153846153846;1.0;0.7692307692307693;0.8695652173913044;0.8846153846153846;"[[13  0]
 [ 3 10]]";0.5;0.0;0.0;0.0;0.75;"[[3 1]
 [2 0]]";[];[]
20;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.875;0.8947368421052632;0.85;0.8717948717948718;0.875;"[[18  2]
 [ 3 17]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
21;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.7777777777777778;0.8125;0.7222222222222222;0.7647058823529411;0.7777777777777779;"[[15  3]
 [ 5 13]]";0.3333333333333333;0.6666666666666666;0.4;0.5;0.4;"[[0 1]
 [3 2]]";[];[]
22;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7619047619047619;0.8666666666666667;0.6190476190476191;0.7222222222222222;0.7619047619047619;"[[19  2]
 [ 8 13]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
23;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 40};0.725;0.7647058823529411;0.65;0.7027027027027027;0.7250000000000001;"[[16  4]
 [ 7 13]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.6;"[[0 1]
 [0 5]]";[];[]
24;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.5;0.5;0.5;0.5;0.5;"[[6 6]
 [6 6]]";0.5;0.0;0.0;0.0;0.0;"[[3 2]
 [1 0]]";[];[]
25;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.8846153846153846;0.9166666666666666;0.8461538461538461;0.8799999999999999;0.8846153846153848;"[[12  1]
 [ 2 11]]";0.5;0.0;0.0;0.0;0.75;"[[3 1]
 [2 0]]";[];[]
26;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.4583333333333333;0.45454545454545453;0.4166666666666667;0.43478260869565216;0.45833333333333337;"[[6 6]
 [7 5]]";0.5;0.0;0.0;0.0;0.0;"[[3 1]
 [2 0]]";[];[]
27;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.725;0.7368421052631579;0.7;0.717948717948718;0.725;"[[15  5]
 [ 6 14]]";0.6666666666666666;1.0;0.5;0.6666666666666666;0.6875;"[[2 0]
 [2 2]]";[];[]
28;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 40};0.775;0.8235294117647058;0.7;0.7567567567567567;0.7749999999999999;"[[17  3]
 [ 6 14]]";0.5;0.75;0.6;0.6666666666666665;0.30000000000000004;"[[0 1]
 [2 3]]";[];[]
29;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7631578947368421;0.7777777777777778;0.7368421052631579;0.7567567567567567;0.7631578947368421;"[[15  4]
 [ 5 14]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
30;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9545454545454546;0.9545454545454546;0.9545454545454546;0.9545454545454546;0.9545454545454546;"[[21  1]
 [ 1 21]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
31;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8809523809523809;0.9444444444444444;0.8095238095238095;0.8717948717948718;0.8809523809523808;"[[20  1]
 [ 4 17]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
32;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.6428571428571429;0.6428571428571429;0.6428571428571429;0.6428571428571429;0.6428571428571428;"[[9 5]
 [5 9]]";0.5;0.0;0.0;0.0;0.25;"[[3 1]
 [2 0]]";[];[]
33;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};0.8888888888888888;0.9375;0.8333333333333334;0.8823529411764706;0.888888888888889;"[[17  1]
 [ 3 15]]";0.6666666666666666;0.75;0.75;0.75;0.8125;"[[1 1]
 [1 3]]";[];[]
34;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};0.75;0.7368421052631579;0.7777777777777778;0.7567567567567567;0.75;"[[13  5]
 [ 4 14]]";0.3333333333333333;1.0;0.3333333333333333;0.5;;"[[0 0]
 [4 2]]";[];[]
35;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;"[[15  3]
 [ 3 15]]";0.5;0.75;0.6;0.6666666666666665;0.2;"[[0 1]
 [2 3]]";[];[]
36;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40};0.8529411764705882;0.8;0.9411764705882353;0.8648648648648648;0.8529411764705882;"[[13  4]
 [ 1 16]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6111111111111112;"[[2 1]
 [1 2]]";[];[]
37;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.7631578947368421;0.7777777777777778;0.7368421052631579;0.7567567567567567;0.7631578947368421;"[[15  4]
 [ 5 14]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
38;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50};0.6944444444444444;0.6842105263157895;0.7222222222222222;0.7027027027027027;0.6944444444444445;"[[12  6]
 [ 5 13]]";0.6666666666666666;0.5;0.5;0.5;0.8125;"[[3 1]
 [1 1]]";[];[]
39;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7;0.6818181818181818;0.75;0.7142857142857143;0.7;"[[13  7]
 [ 5 15]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
40;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.9545454545454546;0.9545454545454546;0.9545454545454546;0.9545454545454546;0.9545454545454546;"[[21  1]
 [ 1 21]]";0.5;0.6;0.75;0.6666666666666665;0.625;"[[0 2]
 [1 3]]";[];[]
41;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9583333333333334;0.9583333333333334;1.0;0.9787234042553191;0.5;"[[ 0  1]
 [ 0 23]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[0 1]
 [0 5]]";[];[]
42;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.7894736842105263;0.7894736842105263;0.7894736842105263;0.7894736842105263;0.7894736842105263;"[[15  4]
 [ 4 15]]";0.6666666666666666;0.6666666666666666;1.0;0.8;0.4375;"[[0 2]
 [0 4]]";[];[]
43;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.7;0.75;0.6;0.6666666666666665;0.7000000000000002;"[[16  4]
 [ 8 12]]";0.6666666666666666;0.8;0.8;0.8000000000000002;0.7;"[[0 1]
 [1 4]]";[];[]
44;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.8157894736842105;0.8;0.8421052631578947;0.8205128205128205;0.8157894736842104;"[[15  4]
 [ 3 16]]";0.5;0.6666666666666666;0.5;0.5714285714285715;0.6875;"[[1 1]
 [2 2]]";[];[]
45;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150};0.8333333333333334;0.875;0.7777777777777778;0.823529411764706;0.8333333333333333;"[[16  2]
 [ 4 14]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
46;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7692307692307693;0.7333333333333333;0.8461538461538461;0.7857142857142856;0.7692307692307693;"[[ 9  4]
 [ 2 11]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
47;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.7894736842105263;0.8666666666666667;0.6842105263157895;0.7647058823529413;0.7894736842105262;"[[17  2]
 [ 6 13]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;1.0;"[[0 1]
 [0 5]]";[];[]
48;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 40};0.8055555555555556;0.9230769230769231;0.6666666666666666;0.7741935483870968;0.8055555555555555;"[[17  1]
 [ 6 12]]";0.6666666666666666;0.75;0.75;0.75;0.4375;"[[1 1]
 [1 3]]";[];[]
49;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150};0.8157894736842105;0.8;0.8421052631578947;0.8205128205128205;0.8157894736842104;"[[15  4]
 [ 3 16]]";0.5;0.75;0.6;0.6666666666666665;0.6;"[[0 1]
 [2 3]]";[];[]
50;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};0.8823529411764706;0.9333333333333333;0.8235294117647058;0.8749999999999999;0.8823529411764706;"[[16  1]
 [ 3 14]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
51;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7;0.75;0.6;0.6666666666666665;0.7000000000000002;"[[16  4]
 [ 8 12]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
52;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50};0.4166666666666667;0.4117647058823529;0.3888888888888889;0.39999999999999997;0.41666666666666663;"[[ 8 10]
 [11  7]]";1.0;1.0;1.0;1.0;1.0;"[[3 0]
 [0 3]]";[];[]
53;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};0.75;0.8888888888888888;0.5714285714285714;0.6956521739130435;0.75;"[[13  1]
 [ 6  8]]";0.6666666666666666;0.5;1.0;0.6666666666666666;1.0;"[[2 2]
 [0 2]]";[];[]
54;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50};0.6666666666666666;0.6842105263157895;0.6190476190476191;0.6500000000000001;0.6666666666666666;"[[15  6]
 [ 8 13]]";0.5;0.75;0.6;0.6666666666666665;0.30000000000000004;"[[0 1]
 [2 3]]";[];[]
55;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};0.7727272727272727;1.0;0.5454545454545454;0.7058823529411764;0.7727272727272727;"[[22  0]
 [10 12]]";0.3333333333333333;0.5;0.5;0.5;0.25;"[[0 2]
 [2 2]]";[];[]
56;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 40};0.6578947368421053;0.6666666666666666;0.631578947368421;0.6486486486486486;0.6578947368421053;"[[13  6]
 [ 7 12]]";0.5;1.0;0.5;0.6666666666666666;;"[[0 0]
 [3 3]]";[];[]
57;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50};0.868421052631579;0.9375;0.7894736842105263;0.8571428571428572;0.868421052631579;"[[18  1]
 [ 4 15]]";0.8333333333333334;1.0;0.8;0.888888888888889;1.0;"[[1 0]
 [1 4]]";[];[]
58;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.75;0.7692307692307693;0.7142857142857143;0.7407407407407408;0.7500000000000001;"[[11  3]
 [ 4 10]]";0.3333333333333333;0.0;0.0;0.0;1.0;"[[2 0]
 [4 0]]";[];[]
59;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};0.75;0.7777777777777778;0.7;0.7368421052631577;0.75;"[[16  4]
 [ 6 14]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
60;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.775;0.8666666666666667;0.65;0.7428571428571429;0.7749999999999999;"[[18  2]
 [ 7 13]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
61;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 40};0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;"[[15  3]
 [ 3 15]]";0.6666666666666666;0.5;0.5;0.5;0.5625;"[[3 1]
 [1 1]]";[];[]
62;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100};0.6428571428571429;0.6666666666666666;0.5714285714285714;0.6153846153846153;0.6428571428571428;"[[15  6]
 [ 9 12]]";0.6666666666666666;0.6666666666666666;1.0;0.8;0.6875;"[[0 2]
 [0 4]]";[];[]
63;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.8157894736842105;0.8;0.8421052631578947;0.8205128205128205;0.8157894736842104;"[[15  4]
 [ 3 16]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.8;"[[1 0]
 [1 4]]";[];[]
64;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.8055555555555556;0.9230769230769231;0.6666666666666666;0.7741935483870968;0.8055555555555555;"[[17  1]
 [ 6 12]]";0.3333333333333333;0.5;0.5;0.5;0.5;"[[0 2]
 [2 2]]";[];[]
65;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100};0.75;0.75;0.75;0.75;0.75;"[[9 3]
 [3 9]]";0.5;0.0;0.0;0.0;0.5;"[[3 1]
 [2 0]]";[];[]
66;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};0.8055555555555556;0.7894736842105263;0.8333333333333334;0.8108108108108109;0.8055555555555556;"[[14  4]
 [ 3 15]]";0.6666666666666666;0.75;0.75;0.75;0.5625;"[[1 1]
 [1 3]]";[];[]
67;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.6944444444444444;0.7058823529411765;0.6666666666666666;0.6857142857142857;0.6944444444444443;"[[13  5]
 [ 6 12]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.7777777777777778;"[[2 1]
 [1 2]]";[];[]
68;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.78125;0.8;0.75;0.7741935483870969;0.78125;"[[13  3]
 [ 4 12]]";0.8333333333333334;1.0;0.6666666666666666;0.8;0.6666666666666666;"[[3 0]
 [1 2]]";[];[]
69;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 150};0.8055555555555556;0.7894736842105263;0.8333333333333334;0.8108108108108109;0.8055555555555556;"[[14  4]
 [ 3 15]]";0.6666666666666666;1.0;0.6;0.7499999999999999;0.9;"[[1 0]
 [2 3]]";[];[]
70;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7857142857142857;0.875;0.6666666666666666;0.7567567567567567;0.7857142857142857;"[[19  2]
 [ 7 14]]";1.0;1.0;1.0;1.0;1.0;"[[2 0]
 [0 4]]";[];[]
71;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8529411764705882;0.9285714285714286;0.7647058823529411;0.8387096774193549;0.8529411764705882;"[[16  1]
 [ 4 13]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.9;"[[0 1]
 [0 5]]";[];[]
72;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8928571428571429;0.8666666666666667;0.9285714285714286;0.896551724137931;0.8928571428571429;"[[12  2]
 [ 1 13]]";0.5;0.0;0.0;0.0;0.6111111111111112;"[[3 0]
 [3 0]]";[];[]
73;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.6;0.5789473684210527;0.7333333333333333;0.6470588235294117;0.6;"[[ 7  8]
 [ 4 11]]";1.0;1.0;1.0;1.0;1.0;"[[2 0]
 [0 4]]";[];[]
74;RF;{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100};0.8055555555555556;0.8235294117647058;0.7777777777777778;0.7999999999999999;0.8055555555555555;"[[15  3]
 [ 4 14]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.9;"[[1 0]
 [1 4]]";[];[]
75;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.6842105263157895;0.6842105263157895;0.6842105263157895;0.6842105263157895;0.6842105263157894;"[[13  6]
 [ 6 13]]";0.6666666666666666;1.0;0.6666666666666666;0.8;;"[[0 0]
 [2 4]]";[];[]
76;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.9772727272727273;0.9565217391304348;1.0;0.9777777777777777;0.9772727272727273;"[[21  1]
 [ 0 22]]";0.6666666666666666;0.3333333333333333;1.0;0.5;0.7;"[[3 2]
 [0 1]]";[];[]
77;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150};0.725;0.7647058823529411;0.65;0.7027027027027027;0.7250000000000001;"[[16  4]
 [ 7 13]]";1.0;1.0;1.0;1.0;;[[6]];[];[]
78;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50};0.6875;0.75;0.5625;0.6428571428571429;0.6875;"[[13  3]
 [ 7  9]]";0.8333333333333334;1.0;0.75;0.8571428571428571;0.75;"[[2 0]
 [1 3]]";[];[]
79;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 40};0.8529411764705882;0.8333333333333334;0.8823529411764706;0.8571428571428571;0.8529411764705882;"[[14  3]
 [ 2 15]]";0.6666666666666666;0.5;0.5;0.5;0.5625;"[[3 1]
 [1 1]]";[];[]
80;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.375;0.38461538461538464;0.4166666666666667;0.4;0.37500000000000006;"[[4 8]
 [7 5]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.7777777777777778;"[[2 1]
 [1 2]]";[];[]
81;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 40};0.6578947368421053;0.8;0.42105263157894735;0.5517241379310345;0.6578947368421053;"[[17  2]
 [11  8]]";0.5;0.6666666666666666;0.5;0.5714285714285715;0.3125;"[[1 1]
 [2 2]]";[];[]
82;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};0.5;0.5;0.6111111111111112;0.55;0.5;"[[ 7 11]
 [ 7 11]]";0.5;0.5;1.0;0.6666666666666666;0.5;"[[0 3]
 [0 3]]";[];[]
83;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50};0.7368421052631579;0.68;0.8947368421052632;0.7727272727272727;0.736842105263158;"[[11  8]
 [ 2 17]]";0.8333333333333334;0.6666666666666666;1.0;0.8;1.0;"[[3 1]
 [0 2]]";[];[]
84;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.6333333333333333;0.6428571428571429;0.6;0.6206896551724138;0.6333333333333334;"[[10  5]
 [ 6  9]]";0.8333333333333334;1.0;0.75;0.8571428571428571;1.0;"[[2 0]
 [1 3]]";[];[]
85;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};0.7352941176470589;0.8333333333333334;0.5882352941176471;0.6896551724137931;0.7352941176470589;"[[15  2]
 [ 7 10]]";1.0;1.0;1.0;1.0;1.0;"[[3 0]
 [0 3]]";[];[]
86;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.6333333333333333;0.7;0.4666666666666667;0.56;0.6333333333333334;"[[12  3]
 [ 8  7]]";0.8333333333333334;1.0;0.75;0.8571428571428571;1.0;"[[2 0]
 [1 3]]";[];[]
87;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50};0.7142857142857143;0.7368421052631579;0.6666666666666666;0.7;0.7142857142857142;"[[16  5]
 [ 7 14]]";0.6666666666666666;0.8;0.8;0.8000000000000002;0.1;"[[0 1]
 [1 4]]";[];[]
88;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50};0.75;0.8125;0.65;0.7222222222222223;0.7499999999999999;"[[17  3]
 [ 7 13]]";0.5;0.75;0.6;0.6666666666666665;0.6;"[[0 1]
 [2 3]]";[];[]
